tid,toi,tfopwg_disp,st_tmag,pl_orbper,pl_trandep,pl_tranmid,pl_trandurh
271596225,797.01,PC,11.7144,1.8007935,622.5482076,2458326.820677,1.1863073
271596225,797.02,PC,11.7144,4.1400062,740.3454035,2458327.416156,1.0309175
271596225,797.03,PC,11.7144,2.7309449,456.1893836,2458327.46865,1.1118337
260640693,798.01,APC,11.908,95.2391755,5934.3582239,2458358.460287,1.5992619
255685030,799.01,PC,10.5868,5.5451661,439.0185686,2458439.49915,2.2293365
179308757,800.01,APC,12.3323,0.9657303,997.3701416,2458354.979775,3.4341219
177258735,801.01,PC,7.5412,0.775701,44.1399239,2460932.758105,1.2010343
405010127,7066.01,KP,13.8215,13.2341261,18389.5092472,2460509.503679,2.3705157
139158696,7067.01,KP,14.5293,15.3573522,21072.3970721,2460509.909088,3.5894467
137685450,7068.01,KP,11.4605,,4156.2818203,2460517.615013,20.5949466
160428500,7069.01,PC,10.4371,8.7201675,957.0,2460549.089507,3.11
167342439,707.01,PC,10.0906,52.7993058,541.2696023,2458345.524261,6.11948
167342439,707.02,PC,10.0906,17.4757465,163.268484,2458328.766769,4.6911418
289218489,7070.01,PC,9.55763,4.4563756,308.0,2460555.634073,3.316
14203588,7071.01,PC,8.58502,5.5334128,169.0,2460555.517038,6.74
298658399,7072.01,PC,10.032,0.8118915,1245.0,2460557.683136,0.909
276922692,7073.01,PC,12.3907,13.1689848,2592.0,2460554.021047,7.607
138609069,7074.01,PC,13.4554,4.6504794,6221.0,2460555.870633,5.051
66266024,7075.01,PC,13.3337,2.8120379,11880.0,2460557.746647,1.647
138225319,7076.01,PC,12.9805,3.4747684,4548.0,2460553.136841,3.054
188814758,7077.01,PC,11.86,6.403011,3868.0,2460557.395627,5.82
233266582,7078.01,PC,12.177,6.3962557,2257.0,2460553.361723,2.826
287191183,7079.01,APC,11.9823,12.1252851,2706.0,2460388.539526,6.998
391821647,708.01,FP,10.8623,1.995837,442.0829981,2458327.629889,6.5277544
366725641,7080.01,PC,12.3503,36.6892187,7413.0,2460377.247914,6.446
160585062,7333.01,PC,12.1567,6.2644714,780.0,2460653.73841,2.508
352301423,7334.01,PC,13.1543,1.7085226,2089.0,2460607.644263,0.917
75417968,7335.01,FP,11.599,3.3815776,9454.0,2460557.475704,3.38
271017537,7336.01,PC,8.715,0.5418555,120.0,2460635.731403,0.776
323407659,7337.01,PC,9.61315,4.2619292,1109.0,2460634.782199,5.145
309133240,7338.01,PC,8.5565,3.3847215,612.0,2460629.884208,3.475
202059363,7339.01,PC,11.2817,4.2470926,4730.0,2459219.710284,4.263
146846569,734.01,FP,15.173,4.7535388,225793.1060958,2458545.448428,1.0905965
238279960,7340.01,PC,10.6498,7.4894672,2097.1814085,2460563.616921,1.826338
238279960,7340.02,PC,10.6498,3.4438328,1276.0,2460581.957858,2.325
445276138,7341.01,PC,9.99274,0.4925418,545.0,2460635.070989,0.377
90950296,7342.01,PC,12.9421,14.1532848,8715.0,2460562.262828,4.443
44451202,7343.01,PC,12.7157,2.1011992,11915.0,2460580.932781,1.267
17925767,7344.01,PC,13.0699,2.4364562,5295.0,2460582.652289,0.978
243283955,7345.01,FP,11.9125,8.407133,1490.0,2460570.743707,1.272
113542042,7346.01,PC,12.9846,1.7687035,6765.0,2460581.827979,1.792
233747840,7347.01,PC,14.446,60.8344877,42343.0,2460525.83422,6.109
289345412,7348.01,PC,12.3366,3.3390124,3534.0,2460580.738338,0.433
318756174,7564.01,PC,11.9468,3.3799879,11218.871336,2460683.322858,3.1523557
52555068,7565.01,APC,12.1177,2.6241681,8398.7787406,2460685.559578,1.0387882
251186192,7566.01,PC,12.0398,2.9538158,4243.8992256,2460684.620648,1.908387
5370009,7567.01,PC,12.1622,5.8119593,18302.6813256,2460680.237854,5.1813021
234595543,7568.01,PC,12.3548,1.4893903,2119.5334755,2460688.252244,1.5901153
95415033,7569.01,PC,11.798,5.672796,1729.3187476,2460686.424505,2.9168159
130924120,757.01,CP,9.0498,17.4682298,926.0,2460039.192903,3.491
172463434,7570.01,PC,11.1909,11.8106694,1193.6520261,2460671.596918,4.0350608
261944532,7571.01,PC,12.997,5.2456808,7349.1274058,2460685.963281,3.956534
237664324,7572.01,APC,12.3219,11.4961458,5108.73743,2460674.553933,2.8220159
153696322,7573.01,APC,12.8907,0.7014613,5409.8371025,2460688.361671,1.0557396
159084486,7574.01,PC,11.7771,4.4802689,16973.8319684,2460683.832618,2.564873
393412295,7575.01,PC,12.769,13.2442861,5825.3428624,2460678.505396,3.019576
206947218,7576.01,PC,12.6675,3.9531681,8834.2856136,2460682.960738,2.1943565
462162948,684.01,PC,9.8532,19.8507621,1766.0,2460015.416494,2.249
380886534,6840.01,PC,13.8694,8.9000334,22163.2825659,2460208.636707,1.8542477
257467784,6841.01,PC,12.8988,13.9285074,13364.3594607,2460217.184676,3.9986123
58858008,6842.01,PC,11.5955,5.3920955,15466.3588483,2460209.338746,4.2434029
369474541,6843.01,PC,11.1862,5.4977872,6357.7268879,2460210.09279,4.9400249
311086350,6844.01,PC,14.1277,3.8068712,17898.9103154,2460209.334584,2.2690911
399571743,6845.01,PC,12.6204,4.7443604,9002.0,2460199.691734,1.139
254296853,6846.01,PC,12.8903,3.334884,12501.0,2460203.094247,2.559
150063444,6847.01,PC,13.1315,1.3939452,5131.0,2460205.921102,0.922
230982415,6848.01,PC,13.6193,7.5954765,45085.0,2460199.33583,2.533
434100688,6849.01,FP,9.9309,1825.048364,2576.0,2458371.510523,3.62
281731203,685.01,KP,9.9623,11.6332127,3480.0,2460268.402363,5.081
9166136,6850.01,PC,10.508,6.0803777,1366.0,2460198.638691,2.486
350861689,6851.01,PC,12.4722,12.0101118,1204.0,2460185.03648,2.82
166671025,6852.01,PC,12.4031,16.7382238,15139.0,2460176.964493,3.529
197808753,6853.01,PC,12.5478,10.636983,2913.0,2460189.688644,5.378
55363630,6854.01,PC,13.1113,2.7663479,2476.0,2460203.737449,1.212
274017513,6855.01,PC,12.1227,26.3333899,8665.0,2460165.854371,2.783
142385671,7081.01,PC,13.4426,12.7617794,26352.0,2460394.126272,4.223
22740615,7082.01,PC,14.2582,2.253174,81734.0,2460393.685953,1.118
286923515,7083.01,PC,12.8442,7.6253466,2810.0,2460380.018139,6.702
165337974,7084.01,PC,11.5681,21.8153374,2502.0,2460544.198459,4.087
364571121,7085.01,APC,14.7751,2.202258,48647.0,2460554.822529,1.046
199289712,7086.01,PC,13.3747,1.0092447,7501.0,2460393.22877,1.472
233266797,7087.01,PC,13.0721,7.9039906,3040.0,2460555.516756,3.996
274411493,7088.01,APC,11.5896,7.1554749,1811.0,2460545.183019,2.213
195933415,7089.01,PC,9.3672,1.5852089,450.0,2460366.591502,1.137
396720998,709.01,APC,13.987,32.3766006,52579.8740908,2458392.822001,3.8827521
396720998,709.02,PC,13.987,777.0516742,7211.9264886,2458399.221135,4.3877266
166178400,7090.01,PC,11.4434,60.6825768,8480.0,2460291.411091,3.983
296327387,7091.01,PC,13.1968,4.8510805,9714.0,2460549.960401,3.132
195483731,7092.01,PC,13.0673,1.102219,4361.0,2460558.163842,1.538
62867537,7093.01,APC,11.9812,2.8371938,15303.0,2460556.437706,1.904
452864692,7094.01,PC,12.527,2.1125062,5858.0,2460422.037504,1.228
395214388,7095.01,PC,12.3311,4.6745746,1731.0,2460416.357819,8.627
199488690,7096.01,PC,12.0366,3.3505745,3685.0,2460565.044613,4.633
293949992,7097.01,PC,12.6142,4.1560086,2503.0,2460554.558834,2.954
129198098,7349.01,PC,13.2372,2.980341,11829.0,2460582.275155,3.635
150271680,735.01,FP,9.5215,2.593694,526.784827,2458543.967327,3.054429
257052211,7350.01,FP,10.5702,2.2175244,1682.0,2460580.284648,2.462
43921512,7351.01,PC,13.4407,3.8405138,8163.0,2460576.973568,1.438
411347315,7352.01,FP,13.1678,4.0662367,6676.0,2460582.155533,3.721
256778317,7353.01,PC,12.3053,6.2157513,4008.0,2460582.686755,3.295
259415341,7354.01,PC,11.5882,3.648769,1202.0,2460583.073929,2.156
160652910,7355.01,PC,13.0513,3.6814233,3225.0,2460583.557935,5.084
402992891,7356.01,PC,11.0144,17.3986129,2584.0,2460565.340323,3.485
270494650,7357.01,PC,11.6515,60.3541599,2598.0,2460516.135267,6.682
258634801,7358.01,PC,12.2276,7.0548729,2068.0,2460578.01623,2.44
18023524,7359.01,PC,13.3997,4.3656102,5746.0,2460580.414015,4.791
181804752,736.01,CP,13.5571,4.9899176,18931.4105812,2458546.508066,1.3819654
181804752,736.02,CP,13.5571,0.9479945,4200.52889,2458543.558006,0.564663
258822347,7360.01,PC,13.2026,30.7331484,6436.0,2460582.084405,5.473
120487017,7361.01,PC,11.6715,8.2158997,1177.0,2460568.344536,3.659
430666395,7362.01,APC,12.9095,1.1930966,3691.0,2460582.727079,1.196
306039307,7363.01,PC,13.4117,6.9929558,5562.0,2460580.54688,4.832
236644754,7364.01,PC,12.6976,2.9257773,6858.0,2460584.089082,1.448
12090836,7577.01,PC,12.4733,3.1969894,10968.3258056,2460682.669057,3.4011226
125260728,7578.01,APC,12.403,5.3603536,7919.779969,2460679.53992,3.4146038
95512789,7579.01,PC,13.0266,2.3277044,6497.6371863,2460685.452931,1.330527
131081852,758.01,FP,9.957501,13.2735914,21146.5262939,2458575.745477,6.6959309
143168991,7580.01,PC,11.1773,19.5099226,2576.836516,2460668.361133,3.8702181
143168991,7580.02,PC,11.1773,5.9284809,1132.9636689,2460689.187565,2.2274786
143168991,7580.03,PC,11.1773,12.2971298,1935.8354613,2460668.351861,2.7679648
350934357,7581.01,PC,10.3394,226.2820777,541.8167026,2460460.703803,9.4436248
142914189,7582.01,PC,12.1008,7.6324317,3254.4247883,2460711.884009,4.8633783
110110529,7583.01,PC,11.8332,0.7180306,1363.8641109,2460717.690064,1.4487293
57047535,7584.01,PC,11.7387,18.6883288,9017.6138138,2460739.851313,3.7087607
100474173,7585.01,PC,12.0045,8.933107,1987.8147955,2460709.955051,7.9630519
142711195,7586.01,PC,12.572,10.449811,4837.9211194,2460713.383204,5.5123056
294668702,7587.01,PC,12.1653,36.9078303,1255.5875969,2460865.649717,6.3213258
254301731,6856.01,PC,14.9737,0.6541517,35193.0,2460206.118513,0.823
281596890,6857.01,PC,14.504,10.0512067,22227.0,2460195.35678,1.763
201254754,6858.01,PC,11.8272,3.3024845,1241.0,2460202.53261,1.465
237909527,6859.01,PC,12.6565,9.6804752,10071.0,2460188.562657,3.922
339857675,686.01,PC,9.9362,3.5137609,333.5976712,2458492.222242,1.7579691
36646052,6860.01,PC,12.9887,0.6183488,5306.0,2460232.578666,0.587
293267224,6861.01,PC,12.3945,3.7942532,6913.0,2460232.158547,3.769
408508003,6862.01,PC,11.8423,8.2241876,8621.0,2460225.54574,3.501
419957314,6863.01,PC,13.0613,7.8407154,5326.0,2460247.384759,2.891
25959926,6864.01,PC,12.6092,15.5106583,5014.0,2460255.84952,4.356
405269313,6865.01,PC,12.7937,2.4465664,2778.0,2460231.800776,1.753
344224831,6866.01,FP,12.5227,8.0179256,8684.0,2460224.827591,1.018
405230669,6867.01,PC,13.0507,3.6810755,8544.0,2460231.339643,2.49
408506314,6868.01,PC,12.8562,3.4106422,4984.0,2460227.771761,4.174
28872266,6869.01,PC,14.2212,763.9701133,28404.0,2459466.023416,3.659
74534430,687.01,PC,9.8445,36.2995129,1322.2472746,2459977.554802,4.4333923
58726656,6870.01,PC,10.1341,6.6968572,589.0,2460277.871744,3.398
426471754,6871.01,PC,8.9496,12.4652143,1127.0,2460258.271979,3.635
313922260,7098.01,PC,13.1922,1.3821651,9250.0,2460420.866667,2.435
430415564,7099.01,PC,12.9147,4.4264918,3584.0,2460570.432916,6.059
309402106,710.01,FP,8.488401,216.24584,5045.1950681,2458343.942146,1.0703729
325765282,7100.01,PC,13.1187,7.4156006,12272.0,2460418.422197,2.76
444209952,7101.01,PC,12.308,1.8471592,6589.0,2460422.426526,1.958
469523613,7102.01,PC,13.3122,1.1838059,4487.0,2460422.721923,1.307
197604890,7103.01,PC,11.0011,5.3590843,3018.0,2460565.253325,2.477
371579161,7104.01,FP,12.0545,2.2215349,3539.0,2460423.29306,2.869
417564823,7105.01,PC,13.3592,17.0548288,5295.0,2460421.980929,4.555
66545173,7106.01,PC,13.3622,2.7945508,8242.0,2460568.642831,2.978
237019002,7107.01,PC,12.1748,8.6145655,6195.0,2460418.354009,4.84
430406538,7108.01,PC,13.0372,2.4425105,5639.0,2460419.743954,2.964
430845815,7109.01,PC,12.8137,3.2396607,6158.0,2460419.556623,2.42
38510224,711.01,PC,11.7481,18.3841259,1010.0989222,2458329.915053,3.4924479
38510224,711.02,PC,11.7481,35.9432773,1178.967443,2458342.537652,2.7244261
266488971,7110.01,PC,13.2009,8.8182594,5493.0,2460541.666163,2.169
200465781,7111.01,PC,12.9436,7.0634276,5286.0,2460422.363607,2.056
66286602,7112.01,PC,13.3724,3.424993,6276.0,2460569.248825,2.134
335624180,7113.01,PC,12.6686,4.6351977,11113.0,2460418.978111,3.856
365712006,7114.01,FP,13.0267,3.0436916,8182.0,2460421.843189,2.414
120737368,7365.01,PC,13.2497,3.1924816,14119.0,2460580.641468,3.211
21349099,7366.01,PC,12.6275,3.753877,7099.0,2460578.561665,1.209
240535286,7367.01,PC,12.3021,2.9814911,19021.0,2460578.688447,2.431
256783400,7368.01,PC,10.9461,33.5792968,3860.0,2460546.553568,4.713
139350191,7369.01,PC,11.5809,10.2887023,8079.0,2460574.789538,2.967
219189765,737.01,CP,14.7599,1.7318529,36359.4301748,2458544.430655,1.6919639
97248423,7370.01,PC,12.5013,13.3079913,4804.0,2460573.539447,3.42
452727513,7371.01,PC,13.2777,18.9104241,10263.0,2460559.124766,3.243
369581703,7372.01,FP,12.7919,8.508462,10649.0,2460578.884769,2.716
10552342,7373.01,FP,12.5058,7.5414411,16900.0,2460570.968533,2.454
88641387,7374.01,PC,13.2325,17.0303122,8080.0,2460582.682876,4.125
395790368,7375.01,PC,11.7285,27.1970496,4620.0,2460580.648685,5.476
245349211,7376.01,PC,13.4565,7.4861705,9456.0,2460581.133031,2.425
255998336,7377.01,PC,13.283,6.7735083,5189.0,2460572.501975,2.36
373196394,7378.01,PC,10.7934,7.0814677,1018.0,2460582.875797,2.055
427715152,7379.01,PC,13.2782,10.9911631,18917.0,2460573.721491,1.559
260304800,738.01,PC,12.7474,3.4405946,8647.4527322,2458544.257701,2.5441317
53461742,7380.01,PC,13.2956,4.4136877,10509.3289627,2460663.330929,3.411058
279154795,7588.01,PC,12.4341,4.1835297,6193.5950997,2460892.269125,1.2519719
452837676,7589.01,PC,12.269,1.4866436,16141.3790366,2460716.089033,1.3546872
152147232,759.01,APC,11.6713,4.2135662,6400.0,2459331.163575,2.904
148322608,7590.01,PC,12.1307,7.3364117,3049.8077305,2460713.382013,1.3725049
55967712,7591.01,PC,12.4582,14.2288072,5389.8258926,2460714.187417,5.4489648
267834862,7592.01,PC,12.5472,18.0214321,5109.9698818,2460743.285001,3.6135488
238394308,7593.01,PC,12.3594,34.3299701,5505.910973,2460719.885583,4.6826306
308692360,7594.01,PC,12.1132,9.9892115,3903.5959461,2460702.651463,4.544581
54272884,7595.01,PC,12.3979,15.482117,3730.4023882,2460694.205313,2.0080257
47248224,7596.01,PC,12.3039,5.5378585,4517.7580365,2460713.876269,2.4116925
167337562,7597.01,PC,12.743,50.6660684,3507.5205293,2460887.213792,6.9787124
185620819,7598.01,PC,12.5694,13.3173115,9486.4562187,2460718.562922,2.126603
142757891,7599.01,APC,11.8384,2.3428516,3030.8533884,2460717.384483,1.2887115
162362398,760.01,APC,10.6171,12.3396368,13386.1311036,2458578.666284,6.2659032
150096001,6872.01,KP,12.3252,11.0248821,1943.0,2460251.64402,2.917
67395329,6873.01,PC,8.6781,18.8204255,983.8549658,2460236.840703,2.4015591
4426490,6874.01,FP,12.1616,2.668957,17029.8720026,2460235.021932,2.7508738
403693870,6875.01,PC,13.1378,3.5245689,20956.9478296,2460235.651353,3.150024
377024332,6876.01,FP,9.089871,15.1771428,538.0,2460282.740869,4.556
365007485,6877.01,KP,11.6575,33.5920255,3352.0,2459521.373701,6.385
262135904,6878.01,FP,10.1063,2.0990769,501.0,2460688.286547,2.343
364955057,6879.01,PC,10.4398,13.5853161,850.0,2460263.238568,5.271
339636032,688.01,FP,8.5885,6.8787507,359.0,2459986.414867,2.599
4486230,6880.01,PC,10.2919,14.9166631,659.0,2460257.596462,3.709
431899136,6881.01,PC,12.7034,1.9769396,11495.0,2459934.873589,3.021
293075732,6882.01,FP,12.7726,0.5666806,1530.0,2460098.202957,0.722
393818343,6883.01,CP,8.9797,16.2499357,13412.0,2460509.987562,4.003
156514476,6884.01,PC,11.4834,14.4217699,2348.45658,2459645.912631,2.3406411
154067753,6885.01,PC,12.4434,11.6515287,15415.73003,2459617.529465,4.1130736
397053253,6886.01,PC,12.7451,4.8003341,6286.5016158,2459638.336302,1.9999398
39174810,6887.01,PC,12.1938,6.5883481,5547.4045934,2459647.31349,5.3652099
361944563,7115.01,APC,13.0031,0.8738186,5487.0,2460422.939267,1.229
325908483,7116.01,PC,12.3657,18.9438583,12167.0,2460547.31876,4.108
199676274,7117.01,APC,12.7978,8.8691255,10597.0,2460570.346055,1.588
286382849,7118.01,PC,10.8086,37.8016862,1734.0,2460335.382473,3.788
420383981,7119.01,PC,12.2118,2.5933417,9482.0,2460422.161169,3.253
150151262,712.01,CP,9.9059,9.5313801,910.0370283,2460978.080561,1.6426425
150151262,712.02,CP,9.9059,51.6991905,1339.0,2460807.570093,4.371
150151262,712.03,FA,9.9059,53.746482,1557.541816,2458417.120619,5.592988
150151262,712.04,CP,9.9059,84.83869,1020.0,2460082.804195,5.194
64198376,7120.01,PC,12.8736,3.1739167,2669.0,2460417.301478,3.65
469436001,7121.01,FP,13.149,0.9739887,2904.0,2460558.272226,1.594
277853911,7123.01,PC,14.8916,0.3075961,124509.0,2460422.955042,0.49
345596003,7124.01,PC,13.3745,2.6414334,19204.0,2460448.586834,2.508
272829240,7125.01,PC,13.9933,21.7276636,43934.0,2460435.644849,2.924
344855300,7126.01,PC,12.066,3.2966077,4963.0,2460443.355876,3.965
256418577,7127.01,PC,12.3008,3.3683989,3874.0,2460443.235696,4.63
269231011,7128.01,PC,12.8934,2.9650741,6279.0,2460446.225112,2.412
434086605,7129.01,PC,13.2574,8.8204144,4100.0,2460446.144686,7.63
167600516,713.01,PC,10.6925,35.9993588,1086.7362497,2458346.710529,4.1814011
52745699,7381.01,PC,13.7471,3.1653382,14923.6407951,2460664.333169,3.4977253
124128680,7382.01,PC,9.6069,1.0370296,304.1228723,2460663.461613,1.5186096
11755687,7383.01,KP,12.4821,3.0522686,15853.2048135,2460663.454963,2.2564388
192833836,7384.01,PC,13.694,6.2335155,13899.3555966,2460668.525654,1.5179746
235072851,7385.01,PC,13.709,3.1191196,24617.3354776,2460664.871072,2.0922004
296354161,7386.01,PC,12.3256,6.0042191,6642.539062,2460693.847326,6.3533818
300381700,7387.01,PC,12.4307,9.0856617,6003.3964722,2460724.869283,2.9738059
124573902,7388.01,APC,17.007,0.3328569,767910.313098,2460718.288712,0.3988306
224603921,7389.01,PC,8.86873,26.345109,130.0,2460658.743973,6.144
279425357,739.01,PC,11.6049,9.0150439,4800.0853698,2458547.482086,1.6002059
160075684,7390.01,PC,11.4148,81.3716681,924.1311645,2458689.030976,4.8546107
258776466,7391.01,PC,12.7294,7.4108495,1257.5647375,2458685.982489,1.9719278
198178859,7392.01,PC,10.0976,7.3050577,180.4217296,2458711.827601,3.2531651
165598669,7393.01,PC,13.4832,3.3370666,31534.6212557,2460369.408442,1.4698923
161687211,7394.01,PC,13.7088,1.2529966,31852.8076269,2460556.902315,1.2067305
273234825,7395.01,KP,13.5102,125.8659048,11477.528288,2458719.72728,9.1490581
350230694,7600.01,PC,11.2191,8.0105138,1480.9103715,2460705.564397,2.5521547
111741396,7601.01,PC,12.6098,6.7230209,3462.508906,2460714.653262,5.5869317
156716001,7602.01,PC,10.9042,10.2977881,793.7938859,2460700.427709,3.7955665
26046851,7603.01,PC,11.7726,6.6802856,1395.8731417,2460712.433744,6.3522355
405255920,7604.01,PC,10.6553,9.0409947,2295.8693359,2460712.312261,1.1646622
393626873,7605.01,FP,12.2928,2.5139692,2105.5815848,2460742.136961,2.1798236
63735024,7606.01,PC,11.4492,4.8870585,2411.4664446,2460710.535729,4.764132
306772292,7607.01,PC,12.5717,13.8672643,2635.8724338,2460879.849392,7.3763541
177033137,7608.01,PC,12.6398,26.663112,10706.6517245,2460858.033621,4.2457024
108748840,7609.01,PC,11.7406,3.1952201,1801.1871379,2460711.909408,2.0868442
165317334,761.01,PC,10.9217,10.5557332,1505.7221535,2458576.38961,2.8163532
165317334,761.02,PC,10.9217,1.8320863,374.0999309,2458570.007581,1.4230143
121341000,7610.01,PC,11.7985,22.1441161,20133.8745178,2460700.970803,4.7045956
231451287,7611.01,PC,12.4428,16.8812736,3496.180297,2460691.729519,5.1119026
312543349,6888.01,PC,10.6594,19.9253903,4510.2840364,2459886.753156,7.1580751
282794970,6889.01,PC,13.2247,10.5465818,26790.7015542,2459665.724956,3.4172956
445822015,689.01,FP,10.7014,1.66402,7964.45,2458545.05695,3.397
5364106,6890.01,PC,11.0866,,1970.1779923,2459256.542863,8.8064896
165312726,6891.01,PC,13.4184,8.3106603,9717.1934198,2459614.499062,1.6506686
253054954,6892.01,PC,13.0658,17.8961832,6620.0097774,2459616.90412,5.8302347
272125414,6893.01,PC,8.18933,,1002.2730453,2460231.546682,13.4131846
67512645,6894.01,CP,14.9046,3.3706303,166589.9107386,2459639.258654,1.5183944
252537013,6895.01,FP,10.4505,7.0469712,1020.0,2460600.030798,2.551
9707944,6896.01,PC,10.6939,19.7357748,1136.7557914,2459107.486055,4.9695046
89043973,6897.01,PC,13.5242,8.330174,8477.6052879,2459068.397736,3.776804
441158994,6898.01,PC,10.5941,18.1070683,1920.6396242,2459065.544368,3.4544369
139879080,6899.01,PC,9.3703,2.8625937,150.7007612,2458327.520562,2.6639389
101497191,690.01,FP,10.298,3.64376,3632.91,2458547.35119,3.38
140893722,6900.01,PC,11.5872,13.9223368,551.9568212,2458332.823317,3.0897341
